address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceFinalUrl,sourceHttpStatus,sourceKind,sourceProbeError,sourceReachable,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,needs_review,medium,1,2,evt_f48cf4ea89238b65afce347e,2026-09-05T20:58:11Z,,,,False,territory,False,2026-08-27T13:12:00Z,False,False,https://sarman-rt.ru/news/rubriki-dlya-gazetyi-na-tatarskom/tatarstanda-zakonsyz-cupleklarne-ham-kanun-bozucylarny-dronnar-iardamenda-acyklyilar,200,media,,True,https://sarman-rt.ru/news/rubriki-dlya-gazetyi-na-tatarskom/tatarstanda-zakonsyz-cupleklarne-ham-kanun-bozucylarny-dronnar-iardamenda-acyklyilar,reported,mo-92653000,В Татарстане с помощью дронов выявляют незаконные свалки и нарушителей,context,59,not_editorially_useful,
,needs_review,low,1,1,evt_c54fd1ff083890be47d02e72,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-27T13:10:52Z,False,False,https://t.me/kzn_official/23482,200,official,,True,https://t.me/kzn_official/23482,reported,mo-92701000,Спецподача трамваев в День города 🚃,context,36,not_editorially_useful,
"улица Гаврилова, 42А",ready,low,1,1,evt_8e7e60769a3a4291b84c2620,2026-09-05T19:32:07Z,55.8396005,,49.1577299,True,building,True,2026-08-27T13:07:35Z,False,False,https://t.me/avianovsav/6256,200,official,,True,https://t.me/avianovsav/6256,reported,mo-92701000,Среди учреждений дошкольного образования Авиастроительного и Ново-Савиновского районов был объявлен конкурс «Зелёные шажочки» на получение грантов.,useful,87,,
,needs_review,low,1,1,evt_3bfc38a1f967f2695334ac73,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-27T12:52:00Z,False,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/289291,unknown,RU-TA,О средних потребительских ценах на автомобильный бензин и дизельное топливо по Республике Татарстан на 24 августа 2026 года,context,0,not_editorially_useful,source_unreachable_at_audit
,needs_review,low,1,1,evt_7f45816f7da0701ec70c2a74,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-27T12:50:00Z,False,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/289289,unknown,RU-TA,Об уровне и индексах потребительских цен на некоторые виды продовольственных товаров по Республике Татарстан на 24 августа 2026 года,context,0,not_editorially_useful,source_unreachable_at_audit
,needs_review,low,1,1,evt_538d2a7f3698530501f45d08,2026-09-05T19:31:57Z,,,,False,territory,False,2026-08-27T11:54:00Z,False,False,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/buinskii-saxarnyi-zavod-otkryl-sezon-fotoreportaz,200,media,,True,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/buinskii-saxarnyi-zavod-otkryl-sezon-fotoreportaz,reported,mo-92618000,Буинский сахарный завод открыл сезон (фоторепортаж),context,0,not_editorially_useful,
,needs_review,low,1,1,evt_ec5e3dec66b20186b86e5ced,2026-09-05T19:32:07Z,,,,False,territory,False,2026-08-27T11:33:01Z,False,False,https://t.me/avianovsav/6252,200,official,,True,https://t.me/avianovsav/6252,reported,mo-92701000,На совместном заседании рабочей группы Антитеррористической комиссии в Казани по Авиастроительному и Ново-Савиновскому районам и межведомственной комиссии по пр,context,36,not_editorially_useful,
,needs_review,medium,1,1,evt_ae7268ef542ee89f6c3cb8d7,2026-09-05T20:59:10Z,,,,False,territory,False,2026-08-27T11:21:11Z,False,False,https://t.me/n_chrmshn/18490,200,media,,True,https://t.me/n_chrmshn/18490,reported,mo-92658410,Капитальный ремонт 820-метрового участка дороги в Югары Кәминкә,context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_bbc6b802f866bbe4d426da4b,2026-09-05T20:59:10Z,,,,False,territory,False,2026-08-27T11:17:00Z,False,False,https://almet-rt.ru/news/inayat-m-za/66329,200,media,,True,https://almet-rt.ru/news/inayat-m-za/66329,reported,mo-92608000,Әлмәттә кабат аек булмаган хәлдә машина йөрткән өчен 200 сәгатьлек эшкә хөкем итү,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_022c29bfcec2692ecf69a9d6,2026-09-05T19:32:00Z,,,,False,territory,False,2026-08-27T11:12:00Z,False,False,https://kamskoe-ustie.ru/news/ekonomika-i-finansy/bolee-2-300-predprinimatelei-tatarstana-vyveli-biznes-na-eksport-s-gospodderzkoi,200,media,,True,https://kamskoe-ustie.ru/news/ekonomika-i-finansy/bolee-2-300-predprinimatelei-tatarstana-vyveli-biznes-na-eksport-s-gospodderzkoi,reported,mo-92630000,Более 2 300 предпринимателей Татарстана вывели бизнес на экспорт с господдержкой,context,0,not_editorially_useful,
Мензелинск,ready,low,1,1,evt_e1f277ee0647b935045a80f0,2026-09-05T19:32:02Z,55.7255585,,53.1071815,False,settlement,True,2026-08-27T11:06:00Z,False,False,https://menzela.ru/news/tema-dnya/posle-kapitalnogo-remonta-v-menzelinske-otkrylsia-ledovyi-dvorec,200,media,,True,https://menzela.ru/news/tema-dnya/posle-kapitalnogo-remonta-v-menzelinske-otkrylsia-ledovyi-dvorec,resolved,mo-92640101,После капитального ремонта в Мензелинске открылся ледовый дворец,useful,87,,
,needs_review,low,1,1,evt_dd6937aa3a62a558d78215d1,2026-09-05T19:31:54Z,,,,False,territory,False,2026-08-27T10:31:00Z,False,False,https://agryz-rt.ru/news/po-materialam-tatar-inform/kardiolog-rkb-tatarstana-nazval-faktory-riska-pri-kardionagruzkax,200,media,,True,https://agryz-rt.ru/news/po-materialam-tatar-inform/kardiolog-rkb-tatarstana-nazval-faktory-riska-pri-kardionagruzkax,unknown,mo-92601000,Кардиолог РКБ Татарстана назвал факторы риска при кардионагрузках,context,0,not_editorially_useful,
Нижнекамск,needs_review,low,1,1,evt_215460d1acefd066c3678553,2026-09-05T19:32:02Z,55.6412879,,51.8160376,False,settlement,False,2026-08-27T10:25:00Z,False,False,https://nizhnekamsk-rt.ru/news/obschestvo/ucitelskaia-koferenciia-sostoialas-v-niznekamske,200,media,,True,https://nizhnekamsk-rt.ru/news/obschestvo/ucitelskaia-koferenciia-sostoialas-v-niznekamske,reported,mo-92644101,Учительская коференция состоялась в Нижнекамске,context,20,not_editorially_useful,
,ready,low,1,1,evt_1c752f61bca43ebd7be92e2f,2026-09-05T19:32:07Z,,,,False,territory,True,2026-08-27T09:58:13Z,False,False,https://t.me/avianovsav/6244,200,official,,True,https://t.me/avianovsav/6244,resolved,mo-92701000,В гимназии №107 «Открытие» состоялась августовская конференция работников образования.,useful,87,,
,needs_review,low,1,1,evt_be9984bbb69fdf76075d19bf,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-27T09:53:09Z,False,False,https://t.me/kzn_official/23474,200,official,,True,https://t.me/kzn_official/23474,resolved,mo-92701000,Раис Татарстана Рустам Минниханов и мэр Казани Ильсур Метшин открыли новый спортивный комплекс с ледовой ареной и трибунами на 252 места.,context,67,not_editorially_useful,
,ready,low,1,1,evt_ff1196649d67f756fdc3fbbc,2026-09-05T19:32:02Z,,,,False,territory,True,2026-08-27T08:23:00Z,False,False,https://novoshishminsk.ru/news/novosti-rayona/v-parke-patriot-novosesminska-otkryli-memorialnye-doski-v-cest-boicov-svo,200,media,,True,https://novoshishminsk.ru/news/novosti-rayona/v-parke-patriot-novosesminska-otkryli-memorialnye-doski-v-cest-boicov-svo,resolved,mo-92645432,В парке «Патриот» Новошешминска открыли мемориальные доски в честь бойцов СВО,useful,79,,
,needs_review,medium,1,3,evt_ff87babbbee67cc8ef4115a5,2026-09-05T20:59:10Z,,,,False,territory,False,2026-08-27T08:12:00Z,False,False,https://arskmedia.ru/news/rayon-yaalyklary/arcada-9-kesega-straf-salyndy,200,media,,True,https://arskmedia.ru/news/rayon-yaalyklary/arcada-9-kesega-straf-salyndy,reported,mo-92612000,В Арче прошла профилактическая акция «Тоннель» на дорогах,context,59,not_editorially_useful,
,needs_review,low,1,1,evt_9d3b0c04e03eb74447fa8ff6,2026-09-05T19:31:55Z,,,,False,territory,False,2026-08-27T07:24:00Z,False,False,https://alekseyevsk.ru/news/v-respublike/sledite-za-pulsom-kardiolog-rkb-o-riskax-infarkta-i-insulta,200,media,,True,https://alekseyevsk.ru/news/v-respublike/sledite-za-pulsom-kardiolog-rkb-o-riskax-infarkta-i-insulta,unknown,mo-92606000,Следите за пульсом: кардиолог РКБ о рисках инфаркта и инсульта,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_4de946e12f884a230c8e1803,2026-09-05T19:31:58Z,,,,False,territory,False,2026-08-27T06:31:00Z,False,False,https://chuprale-online.ru/news/obschestvo/v-drozzanovskom-raione-proizoslo-smertelnoe-dtp,200,media,,True,https://chuprale-online.ru/news/obschestvo/v-drozzanovskom-raione-proizoslo-smertelnoe-dtp,unknown,mo-92624000,В Дрожжановском районе произошло смертельное ДТП,context,20,not_editorially_useful,
,ready,low,1,1,evt_6dd3eebcf1c0bfb0764d3e59,2026-09-05T19:31:55Z,,,,False,territory,True,2026-08-27T05:37:00Z,False,False,https://alekseyevsk.ru/news/v-respublike/6-mlrd-rublei-obieem-torgov-stroimaterialami-v-tatarstane-za-god,200,media,,True,https://alekseyevsk.ru/news/v-respublike/6-mlrd-rublei-obieem-torgov-stroimaterialami-v-tatarstane-za-god,reported,mo-92606000,Опыт Татарстана по внедрению биржевых механизмов в строительстве признан успешным и будет масштабироваться на другие регионы.,useful,70,,
,needs_review,low,1,1,evt_65111f1386efbe902009e470,2026-09-05T19:31:55Z,,,,False,territory,False,2026-08-27T05:26:00Z,False,False,https://alekseyevsk.ru/news/obshchestvo/v-tatarstane-idet-nabor-v-takticeskoe-podrazdelenie-stalinskie-sokoly,200,media,,True,https://alekseyevsk.ru/news/obshchestvo/v-tatarstane-idet-nabor-v-takticeskoe-podrazdelenie-stalinskie-sokoly,unknown,mo-92606000,В Татарстане идет набор в тактическое подразделение «Сталинские соколы»,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_fcc7f6f64d7da5d73e681ff4,2026-09-05T19:31:55Z,,,,False,territory,False,2026-08-27T05:10:00Z,False,False,https://aktanysh-rt.ru/news/finans-gramotalylygy/ucebnik-po-finansovoi-gramotnosti-dlia-vuzov-est-teper-v-cifre,200,media,,True,https://aktanysh-rt.ru/news/finans-gramotalylygy/ucebnik-po-finansovoi-gramotnosti-dlia-vuzov-est-teper-v-cifre,unknown,mo-92605000,Учебник по финансовой грамотности для вузов есть теперь «в цифре»,context,0,not_editorially_useful,
Ямаш,needs_review,medium,1,2,evt_3fe6a3e52f00d7c08e530d1c,2026-09-05T20:59:59Z,55.0342202,,52.1842861,False,settlement,False,2026-08-27T05:01:00Z,False,False,https://almet-rt.ru/news/mgyiyat/66326,200,media,,True,https://almet-rt.ru/news/mgyiyat/66326,reported,mo-92608472,Начался второй этап благоустройства родника в деревне Ямаш,context,20,not_editorially_useful,
,needs_review,high,0,1,evt_legacy_489e8d6dda1252ebbd5e72be,2026-09-04T15:47:33Z,,public-fb6cbb73be0779a4,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/astronom-kazanskogo-universiteta-rasskazal-ob-osetrovoy-lune-i-zatmenii,200,official,,True,https://media.kpfu.ru/news/astronom-kazanskogo-universiteta-rasskazal-ob-osetrovoy-lune-i-zatmenii,unknown,RU-TA,Астроном Казанского университета рассказал об Осетровой Луне и затмении,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_793af325935f93b2cbabaca5,2026-09-04T15:47:33Z,,public-26384a2510bcc72d,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/kgms-2026,200,official,,True,https://media.kpfu.ru/news/kgms-2026,unknown,RU-TA,«INNOverse50+»: в КФУ стартовала международная программа для работы над актуальными вызовами,context,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_89625e4837446a825b397591,2026-09-04T15:47:33Z,,public-bcafb4646a6e4adc,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/direktor-naberezhnochelninskogo-instituta-kfu-andrey-keller-predstavil-razrabotki,200,official,,True,https://media.kpfu.ru/news/direktor-naberezhnochelninskogo-instituta-kfu-andrey-keller-predstavil-razrabotki,unknown,RU-TA,Директор Набережночелнинского института КФУ представил разработки университетской науки на конференции по автокомпонентной отрасли,context,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_8f18143b54b872ef4be9784c,2026-09-04T15:47:33Z,,public-7abc1ef9682519a6,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/blog-tur,200,official,,True,https://media.kpfu.ru/news/blog-tur,unknown,RU-TA,Блог-тур для зарубежных блогеров и представителей СМИ состоялся в КФУ,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_8f7eee4498410d365750957d,2026-09-04T13:14:12Z,,public-1e55c06678456e7e,,False,territory,False,2026-08-27T00:00:00Z,True,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/289289,unknown,RU-TA,Об уровне и индексах потребительских цен на некоторые виды продовольственных товаров по Республике Татарстан на 24 августа 2026 года,context,0,missing_primary_evidence|not_editorially_useful,source_unreachable_at_audit
,needs_review,high,0,1,evt_legacy_a0add16007f42e11eb74bf90,2026-09-04T15:47:33Z,,public-405063cfd71b321e,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/rabochaya-vstrecha-11,200,official,,True,https://media.kpfu.ru/news/rabochaya-vstrecha-11,unknown,RU-TA,Ректор КФУ встретился с руководителем Университета Бахрия,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_a336b4311c295c44be685566,2026-09-04T15:47:33Z,,public-6be3b7f2399981a7,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/pomogi-sobratsya-v-shkolu-buduschim-pervoklassnikam-vruchili-podarki-v-kfu,200,official,,True,https://media.kpfu.ru/news/pomogi-sobratsya-v-shkolu-buduschim-pervoklassnikam-vruchili-podarki-v-kfu,unknown,RU-TA,«Помоги собраться в школу»: будущим первоклассникам в КФУ вручили подарки,context,36,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_b4df326a03c1265c8ecefbae,2026-09-04T13:14:12Z,,public-dff6b3cb3666285b,,False,territory,False,2026-08-27T00:00:00Z,True,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/289291,unknown,RU-TA,О средних потребительских ценах на автомобильный бензин и дизельное топливо по Республике Татарстан на 24 августа 2026 года,context,0,missing_primary_evidence|not_editorially_useful,source_unreachable_at_audit
,needs_review,high,0,1,evt_legacy_d062e0b15bf51708c8b84bca,2026-09-04T15:47:34Z,,public-e7b9814d69be3009,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5817398,200,official,,True,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5817398,unknown,RU-TA,Проверки школ Татарстана у самого финиша,context,16,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_d8415bf8be62355360a61591,2026-09-04T15:47:33Z,,public-84218f179ac1ccb7,,False,territory,False,2026-08-27T00:00:00Z,True,False,https://media.kpfu.ru/news/podpisanie-23,200,official,,True,https://media.kpfu.ru/news/podpisanie-23,unknown,RU-TA,КФУ и Исламский университет в Уганде заключили соглашение о сотрудничестве,context,20,missing_primary_evidence|not_editorially_useful,
,ready,medium,1,1,evt_13d9cef771b71401eeb1a655,2026-09-05T20:59:59Z,,,,False,territory,True,2026-08-26T21:00:00Z,False,False,https://media.kpfu.ru/news/direktor-naberezhnochelninskogo-instituta-kfu-andrey-keller-predstavil-razrabotki,200,media,,True,http://media.kpfu.ru/news/direktor-naberezhnochelninskogo-instituta-kfu-andrey-keller-predstavil-razrabotki,reported,mo-92701000,Научно-практическая конференция по развитию отечественной автокомпонентной отрасли в технопарке «Идея»,useful,87,,
,needs_review,medium,1,2,evt_278e243458eecfdf013486c9,2026-09-05T20:59:59Z,,,,False,territory,False,2026-08-26T21:00:00Z,False,False,https://media.kpfu.ru/news/rabochaya-vstrecha-11,200,media,,True,http://media.kpfu.ru/news/rabochaya-vstrecha-11,reported,mo-92701000,Визит делегации Университета Бахрия в КФУ и встреча с руководством,context,16,not_editorially_useful,
,needs_review,medium,1,1,evt_b6110ec75d09c1a8db181b06,2026-09-05T20:59:59Z,,,,False,territory,False,2026-08-26T21:00:00Z,False,False,https://media.kpfu.ru/news/kgms-2026,200,media,,True,http://media.kpfu.ru/news/kgms-2026,reported,mo-92701000,В КФУ стартовала международная программа «INNOverse50+»,context,36,not_editorially_useful,
,needs_review,medium,1,2,evt_bf170f75d646626991896a12,2026-09-05T21:00:40Z,,,,False,territory,False,2026-08-26T21:00:00Z,False,False,https://media.kpfu.ru/news/pomogi-sobratsya-v-shkolu-buduschim-pervoklassnikam-vruchili-podarki-v-kfu,200,media,,True,http://media.kpfu.ru/news/pomogi-sobratsya-v-shkolu-buduschim-pervoklassnikam-vruchili-podarki-v-kfu,reported,mo-92701000,В КФУ прошла акция «Помоги собраться в школу» для будущих первоклассников,context,36,not_editorially_useful,
,needs_review,medium,1,2,evt_cd149752ee3554d8e92644c1,2026-09-05T21:00:40Z,,,,False,territory,False,2026-08-26T21:00:00Z,False,False,https://media.kpfu.ru/news/podpisanie-23,200,media,,True,http://media.kpfu.ru/news/podpisanie-23,reported,mo-92701000,КФУ и Исламский университет в Уганде подписали меморандум о взаимопонимании,context,30,not_editorially_useful,
,needs_review,low,1,1,evt_7d957b4304bca02aac8035f6,2026-09-05T19:31:43Z,,,,False,territory,False,2026-08-26T15:31:01Z,False,False,https://t.me/universityinnopolis/3535,200,media,,True,https://t.me/universityinnopolis/3535,unknown,RU-TA,Наши студенты получили стипендию Президента РФ,context,16,not_editorially_useful,
,ready,medium,1,1,evt_5b567fb48a5a22370c5b073e,2026-09-05T21:00:40Z,,,,False,territory,True,2026-08-26T11:16:06Z,False,False,https://t.me/avianovsav/6223,200,official,,True,https://t.me/avianovsav/6223,resolved,mo-92701000,После ремонта открылась библиотека №25 «Бердәм»,useful,89,,
,ready,medium,1,3,evt_8ea289587895c47797bae2c5,2026-09-05T21:00:40Z,,,,False,territory,True,2026-08-26T10:53:06Z,False,False,https://t.me/kzn_official/23458,200,official,,True,https://t.me/kzn_official/23458,reported,mo-92701000,Завершен капремонт библиотеки №25 «Бердәм»,useful,72,,
,needs_review,medium,1,2,evt_84f4e9f36ff1326acf2cb02c,2026-09-05T21:01:11Z,,,,False,territory,False,2026-08-26T10:03:25Z,False,False,https://t.me/kvb_kzn/3848,200,official,,True,https://t.me/kvb_kzn/3848,reported,mo-92701000,Ремонт пешеходных переходов в городе,context,59,not_editorially_useful,
,needs_review,low,1,1,evt_3d028c814bf662abc86269c7,2026-09-05T19:31:43Z,,,,False,territory,False,2026-08-26T09:02:14Z,False,False,https://t.me/universityinnopolis/3534,200,media,,True,https://t.me/universityinnopolis/3534,reported,mo-92620109,Запустили единую образовательную платформу для школьников 🤩,context,67,not_editorially_useful,
,needs_review,high,0,1,evt_legacy_23250171b41a20283564e236,2026-09-04T15:47:34Z,,public-a7d9ef8a685566d4,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5816653,200,official,,True,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5816653,unknown,RU-TA,Профилактические мероприятия Госпожнадзора на избирательных участках,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_40075059036da10b78ebe88e,2026-09-04T15:47:33Z,,public-52381a8f8359f688,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://media.kpfu.ru/news/na-pronauke-v-kfu-mikolog-sergey-podkovalnikov-vystupit-s-nauchnym-stendapom,200,official,,True,https://media.kpfu.ru/news/na-pronauke-v-kfu-mikolog-sergey-podkovalnikov-vystupit-s-nauchnym-stendapom,unknown,RU-TA,На «PROнауке в КФУ» Сергей Подковальников выступит с научным стендапом,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_485cbe58696600bcdb9f09c9,2026-09-04T15:47:33Z,,public-9ebde68508159089,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://media.kpfu.ru/news/v-kazanskom-federalnom-razvenchali-mify-o-shkolnom-ryukzake,200,official,,True,https://media.kpfu.ru/news/v-kazanskom-federalnom-razvenchali-mify-o-shkolnom-ryukzake,unknown,RU-TA,В Казанском федеральном развенчали мифы о школьном рюкзаке,context,36,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_60ae4705ab258501e5451482,2026-09-04T15:47:31Z,,public-663640f7ba883568,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://media.innopolis.university/news/iu-school-account/,200,official,,True,https://innopolis.university/news/iu-school-account/,unknown,mo-92620109,Университет Иннополис запустил единую образовательную платформу для школьников,context,16,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_abf8bca4ab064e76d4a5f7b2,2026-09-04T13:14:24Z,,public-a7db12feab9307e1,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://media.kpfu.ru/news/neftegazokhimicheskiy-forum-0,200,official,,True,https://media.kpfu.ru/news/neftegazokhimicheskiy-forum-0,unknown,mo-92701000,Ленар Сафин встретился с представителями крупнейших нефтесервисных и нефтегазовых компаний Омана и Венесуэлы,context,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_acaacdbfd3eae668ac907e9a,2026-09-04T13:14:24Z,,public-660333e230607b9c,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://media.kpfu.ru/news/v-kazanskom-universitete-startovala-kampaniya-po-zaseleniyu-pervokursnikov,200,official,,True,https://media.kpfu.ru/news/v-kazanskom-universitete-startovala-kampaniya-po-zaseleniyu-pervokursnikov,unknown,RU-TA,Заселение началось: КФУ принимает студентов,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_b0ff909667ce66119536d51a,2026-09-04T15:47:33Z,,public-42192375525d3ab2,,False,territory,False,2026-08-26T00:00:00Z,True,False,https://media.kpfu.ru/news/kross-sessiya-2026,200,official,,True,https://media.kpfu.ru/news/kross-sessiya-2026,unknown,RU-TA,В Казанском университете стартовала кросс-вузовская экспертиза,context,20,missing_primary_evidence|not_editorially_useful,
,ready,medium,1,3,evt_2491a0686b6e38349f995dc2,2026-09-05T21:01:11Z,,,,False,territory,True,2026-08-25T21:00:00Z,False,False,https://media.kpfu.ru/news/kross-sessiya-2026,200,media,,True,http://media.kpfu.ru/news/kross-sessiya-2026,reported,mo-92701000,В Казанском университете стартовала кросс-вузовская экспертиза,useful,87,,
,needs_review,medium,1,2,evt_b6cd9d294f564d2101bc6641,2026-09-05T21:01:11Z,,,,False,territory,False,2026-08-25T21:00:00Z,False,False,https://media.kpfu.ru/news/na-pronauke-v-kfu-mikolog-sergey-podkovalnikov-vystupit-s-nauchnym-stendapom,200,media,,True,http://media.kpfu.ru/news/na-pronauke-v-kfu-mikolog-sergey-podkovalnikov-vystupit-s-nauchnym-stendapom,reported,mo-92701000,Научный стендап Сергея Подковальникова в КФУ,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_c51fab63cbaf8d2742bc9989,2026-09-05T19:31:50Z,,,,False,territory,False,2026-08-25T16:27:56Z,False,False,https://t.me/kampolany/16323,200,media,,True,https://t.me/kampolany/16323,unknown,mo-92644000,Что заставило женщину проигнорировать предупреждения? И как мошенники убедили ее передать им 9 млн рублей?,context,16,not_editorially_useful,
,ready,low,1,1,evt_b60e533c317d6e76d0d7ac7c,2026-09-05T19:32:06Z,,,,False,territory,True,2026-08-25T15:01:00Z,False,False,https://t.me/kzn_official/23453,200,official,,True,https://t.me/kzn_official/23453,resolved,mo-92701000,"Ее открыли мэр Казани Ильсур Метшин, Игорь Крутой, Игорь Николаев и 12 финалистов конкурса.",useful,79,,
,ready,low,1,1,evt_d7089e31bd533b1044c0c1fd,2026-09-05T19:32:07Z,,,,False,territory,True,2026-08-25T07:16:01Z,False,False,https://t.me/avianovsav/6210,200,official,,True,https://t.me/avianovsav/6210,reported,mo-92701000,В Авиастроительном районе запустили бесплатный аудиогид по Соцгороду,useful,79,,
,needs_review,high,0,1,evt_legacy_95a828331d0994eddf0c5ba8,2026-09-04T15:47:31Z,,public-3fccb24cf7feb58d,,False,territory,False,2026-08-25T00:00:00Z,True,False,https://media.innopolis.university/news/bacteria-biofilms-2026/,200,official,,True,https://innopolis.university/news/bacteria-biofilms-2026/,unknown,mo-92620109,Учёные Университета Иннополис разработали модель для прогнозирования эволюции бактериальных биоплёнок,context,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_d338a2bfa45d14ee2c402420,2026-09-04T15:47:34Z,,public-31411f979c876da5,,False,territory,False,2026-08-25T00:00:00Z,True,False,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5816178,200,official,,True,https://16.mchs.gov.ru/deyatelnost/press-centr/novosti/5816178,unknown,RU-TA,Приглашаем принять участие в фотоконкурсе МЧС России «В узорах народных – характер героев»,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,low,1,1,evt_0645727ad98ed1fd25329c5e,2026-09-05T19:31:50Z,,,,False,territory,False,2026-08-24T13:09:19Z,False,False,https://t.me/kampolany/16313,200,media,,True,https://t.me/kampolany/16313,reported,mo-92644000,Газ отключили? Разобрали главные причины: от долгов до отсутствия договора на техобслуживание,context,67,not_editorially_useful,
,needs_review,low,1,1,evt_1a596c846c0b831980d49943,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-24T10:59:01Z,False,False,https://t.me/kzn_official/23425,200,official,,True,https://t.me/kzn_official/23425,reported,mo-92701000,"Специалисты проверяют тепловые сети, готовят котельные, завершают капитальный ремонт домов.",context,16,not_editorially_useful,
,needs_review,medium,1,1,evt_847d2c644a78d4f5d8a58edf,2026-09-05T21:02:03Z,,,,False,territory,False,2026-08-24T09:45:27Z,False,False,https://t.me/universityinnopolis/3532,200,media,,True,https://t.me/universityinnopolis/3532,resolved,RU-TA,Открыт приём заявок на премию по автоматизации складских процессов,context,59,not_editorially_useful,
,needs_review,low,2,2,evt_1fa1a5ec9d6165aedde0c15e,2026-09-05T19:32:07Z,,,,False,territory,False,2026-08-24T08:59:02Z,False,False,https://t.me/avianovsav/6201,200,official,,True,https://t.me/avianovsav/6201,planned,mo-92701000,На этой неделе планируем поездки заранее ⛔️,context,16,not_editorially_useful,
,needs_review,high,0,1,evt_legacy_4937868beb622f4ed1dddd6d,2026-09-04T15:47:31Z,,public-2ec082d8d770afe7,,False,territory,False,2026-08-24T00:00:00Z,True,False,https://media.innopolis.university/news/first-candidate-defense-2026/,200,official,,True,https://innopolis.university/news/first-candidate-defense-2026/,unknown,mo-92620109,В Университете Иннополис прошла первая защита кандидатской диссертации,context,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_6629159df7faa8fe87866a61,2026-09-04T15:47:31Z,,public-e8511146241e5cf8,,False,territory,False,2026-08-24T00:00:00Z,True,False,https://media.innopolis.university/news/warehouse-processes-award-2026/,200,official,,True,https://innopolis.university/news/warehouse-processes-award-2026/,unknown,mo-92620109,"В России объявят лучшие решения по автоматизации складских процессов в логистике, торговле и промышленности",context,0,missing_primary_evidence|not_editorially_useful,
